NR_160986.1	2502027
NR_111217.1	45512
NR_119597.1	390835
NR_147321.1	333526
NR_111213.1	120389
NR_159741.1	454356
NR_197979.1	3111009
NR_119610.1	1776377
NR_134355.1	1491480
NR_111197.1	342668
NR_111199.1	342670
NR_111200.1	342673
NR_111201.1	342674
NR_119614.1	34349
NR_119615.1	62645
NR_111815.1	1108849
NR_103692.1	5078
NR_131792.1	304763
NR_164078.1	453955
NR_131259.1	75750
NR_130674.1	1390381
NR_138370.1	369742
NR_111143.1	36653
NR_138446.1	398675
NR_144876.1	398676
NR_119617.1	398684
NR_119618.1	398683
NR_136948.1	286432
NR_137442.1	91492
NR_119577.1	373512
NR_119565.1	1079129
NR_147262.1	1238953
NR_111204.1	135779
NR_111205.1	348901
NR_163550.1	169041
NR_111203.1	348802
NR_171107.1	2729660
NR_103587.1	318751
NR_111187.1	45154
NR_103588.1	325670
NR_077168.1	325673
NR_111214.1	363177
NR_155107.1	388917
NR_111215.1	37782
NR_111216.1	58918
NR_158788.1	405869
NR_130675.1	1489897
NR_134369.1	1491023
NR_134449.1	213984
NR_164212.1	2059809
NR_145029.1	370294
NR_145030.1	370296
NR_145031.1	370297
NR_144908.1	358600
NR_154288.1	467211
NR_197977.1	393592
NR_155953.1	1431931
NR_155617.1	1431948
NR_154468.1	1431956
NR_156505.1	1047179
NR_155954.1	1047180
NR_155618.1	1431920
NR_164213.1	1515436
NR_119574.1	161672
NR_154110.1	657154
NR_119624.1	876677
NR_137680.1	1495454
NR_165941.1	37769
NR_144891.1	34387
NR_144892.1	299597
NR_137679.1	397756
NR_137441.1	1810907
NR_155888.1	392261
NR_119469.1	420148
NR_119625.1	42210
NR_119576.1	370303
NR_134368.1	1490982
NR_138445.1	398801
NR_134431.1	399546
NR_169890.1	2059717
NR_137548.1	2059776
NR_137549.1	386798
NR_156507.1	2059985
NR_155461.1	389369
NR_138444.1	1383392
NR_134367.1	1383389
NR_111224.1	398859
NR_111225.1	398860
NR_119611.1	398862
NR_111226.1	398863
NR_119612.1	398869
NR_073348.1	267478
NR_111229.1	45535
NR_111230.1	377601
NR_119622.1	796027
NR_111235.1	279894
NR_111236.1	45575
NR_111237.1	378056
NR_111239.1	410836
NR_160311.1	1912490
NR_160987.1	75733
NR_119626.1	416999
NR_119627.1	416997
NR_119470.1	418988
NR_119471.1	418989
NR_119472.1	418992
NR_119468.1	554049
NR_154289.1	418498
NR_138368.1	184412
NR_147454.1	419253
NR_119628.1	420280
NR_159814.1	1195943
NR_119582.1	379982
NR_119583.1	379986
NR_119584.1	2754838
NR_111218.1	336252
NR_111219.1	400389
NR_152452.1	66738
NR_119585.1	380660
NR_119586.1	380650
NR_119587.1	380654
NR_119588.1	380651
NR_119589.1	380702
NR_126117.1	223818
NR_132815.1	436313
NR_119581.1	357029
NR_145277.1	83885
NR_136984.1	492503
NR_111209.1	49330
NR_111211.1	4903
NR_111212.1	4952
NR_119636.1	437783
NR_119637.1	437787
NR_119638.1	437790
NR_119639.1	437796
NR_145352.1	383868
NR_155049.1	383874
NR_156506.1	314195
NR_119598.1	89803
NR_119599.1	814925
NR_119600.1	391081
NR_119601.1	391082
NR_130182.1	392342
NR_137677.1	392036
NR_119641.1	441368
NR_154286.1	468614
NR_137058.1	1046587
NR_172288.1	713888
NR_152946.1	445416
NR_166543.1	1390382
NR_160312.1	1635098
NR_154871.1	907294
NR_111698.1	1206809
NR_119603.1	1052092
NR_119604.1	891392
NR_119605.1	1052096
NR_119606.1	1052097
NR_111223.1	394564
NR_119607.1	1052091
NR_119608.1	1052093
NR_111270.1	1051333
NR_111531.1	887087
NR_111535.1	887095
NR_111242.1	363178
NR_119616.1	84275
NR_154469.1	1431958
NR_137553.1	859415
NR_154896.1	112493
NR_163274.1	713470
