NG_067515.1	1608523
NG_055041.1	27288
NG_243642.1	1936070
NG_055011.1	432099
NG_055026.1	36916
NG_055027.1	27294
NG_059066.1	1214577
NG_042393.1	194536
NG_059419.1	95811
NG_246072.1	95809
NG_056945.1	78600
NG_056946.1	78602
NG_056947.1	73173
NG_056948.1	33186
NG_246110.1	45433
NG_042396.1	221428
NG_059414.1	41287
NG_059415.1	113410
NG_042397.1	121127
NG_056949.1	78597
NG_057715.1	1524823
NG_243021.1	166107
NG_068980.1	41413
NG_054768.1	560359
NG_075157.1	1564929
NG_054797.1	374363
NG_057720.1	80608
NG_059913.1	561301
NG_243643.1	189452
NG_058540.1	215250
NG_042395.1	215252
NG_042394.1	215253
NG_070482.1	621257
NG_070483.1	621257
NG_070484.1	621257
NG_070485.1	621257
NG_042363.1	4989
NG_042364.1	4990
NG_042365.1	115111
NG_042366.1	4992
NG_042367.1	46900
NG_042368.1	4993
NG_042369.1	105982
NG_042370.1	4995
NG_042371.1	4997
NG_246102.1	105986
NG_042372.1	54923
NG_042373.1	105988
NG_042374.1	105997
NG_057665.1	106000
NG_058618.1	91979
NG_042375.1	106004
NG_057666.1	106006
NG_042376.1	106008
NG_057667.1	106011
NG_057668.1	57693
NG_246103.1	105772
NG_057669.1	106016
NG_057670.1	106019
NG_067256.1	5003
NG_057671.1	5435
NG_058619.1	5443
NG_246105.1	5445
NG_057672.1	5447
NG_059069.1	234950
NG_055317.1	280590
NG_060244.1	233856
NG_042386.1	189451
NG_042387.1	157611
NG_042388.1	189447
NG_059068.1	230357
NG_059909.1	231968
NG_042399.1	203081
NG_059910.1	231973
NG_059911.1	231974
NG_057723.1	255054
NG_057702.1	154751
NG_057716.1	28574
NG_059417.1	86634
NG_055726.1	78861
NG_057717.1	48484
NG_057718.1	231269
NG_055727.1	91628
NG_056277.1	33203
NG_067767.1	168159
NG_060786.1	87895
NG_067769.1	266792
NG_057676.1	86053
NG_059189.1	91920
NG_059418.1	54444
NG_060065.1	1495454
NG_060376.1	221909
NG_058732.1	92950
NG_058733.1	102000
NG_060245.1	252228
NG_059070.1	321853
NG_056950.1	47235
NG_057721.1	2074778
NG_060246.1	281045
NG_058624.1	241077
NG_055037.1	278024
NG_055038.1	278025
NG_055039.1	278026
NG_055040.1	278027
NG_042400.1	260667
NG_060375.1	255212
NG_054790.1	255213
NG_055316.1	255214
NG_042398.1	224371
NG_057724.1	252392
NG_246111.1	1125743
NG_058730.1	332405
NG_055728.1	5535
NG_042408.1	44565
NG_027634.1	5322
NG_057729.1	106009
NG_060066.1	255209
NG_075153.1	71871
NG_027611.1	162394
NG_027621.1	5606
NG_042406.1	27332
NG_027618.1	109760
NG_027616.1	78917
NG_027613.1	110093
NG_057690.1	192246
NG_067768.1	261270
NG_042403.1	258470
NG_058625.1	254439
NG_055729.1	77020
NG_057731.1	5281
NG_057732.1	5446
NG_057733.1	36055
NG_228716.1	286411
NG_060374.1	255381
NG_055043.1	273131
NG_241861.1	350811
NG_060623.1	293620
NG_054791.1	268492
NG_060624.1	227420
NG_228715.1	227423
NG_058626.1	306483
NG_060247.1	306484
NG_060248.1	1381935
NG_027642.1	292281
NG_055318.1	369742
NG_059192.1	336791
NG_056955.1	44383
NG_058741.1	380014
NG_027568.1	334534
NG_057745.1	336790
NG_055182.1	380880
NG_055344.1	2862414
NG_068990.1	161657
NG_060070.1	381465
NG_064309.1	1276169
NG_246112.1	2930114
NG_246113.1	2930113
NG_068991.1	2502027
NG_057751.1	1577607
NG_079624.1	367100
NG_057754.1	372060
NG_067260.1	372061
NG_058742.1	89913
NG_042501.1	391826
NG_064308.1	454356
NG_068726.1	34349
NG_042442.1	112072
NG_057757.1	62645
NG_027584.1	470084
NG_058542.1	157615
NG_057758.1	42660
NG_042440.1	382552
NG_243022.1	1168158
NG_243023.1	1675850
NG_059426.1	312340
NG_058735.1	337455
NG_057746.1	344981
NG_059191.1	50470
NG_057747.1	352998
